"user id	","tweets content	",created on,
STcom,New Zealand limits entry of travellers from Iran on coronavirus fears https://t.co/xC33ATR13P,2/28/2020 11:33,
STcom,Former Malaysian PM Najib and wife Rosmah to appear on Netflix documentary about corruption https://t.co/mpTug65rc2,2/28/2020 11:33,
STcom,"Nigeria confirms coronavirus case, first in sub-Saharan Africa https://t.co/ZpJSQTZaYF",2/28/2020 11:33,
STcom,US professor charged with hiding link to China in Nasa-funded project https://t.co/VNZENY1BGl,2/28/2020 11:33,
STcom,"Help those affected by coronavirus and continue focus on long-term economic goals, says President Halimah in video message https://t.co/pz05qbNNJZ",2/28/2020 11:33,
STcom,"Coronavirus: Rental rebates for retail tenants at Wisma Atria, Ngee Ann City https://t.co/qToQeJaFd9",2/28/2020 11:33,
STcom,Singapore bank lending dips 0.2% in January from December on weaker business loans https://t.co/cDpg6zH7fr,2/28/2020 11:05,
STcom,Coronavirus threat puts expected Trump-Kim showdown on hold https://t.co/i0IbNr22yc,2/28/2020 11:05,
STcom,Coronavirus: Diagnosis in California highlights testing flaws https://t.co/ogZ19txe7V,2/28/2020 11:05,
STcom,Apple Daily founder and two others in Hong Kong arrested for illegal assembly https://t.co/03Ny3o8HxI,2/28/2020 11:04,
STcom,"Do more for vulnerable, lower-income so they'll never walk alone: MPs https://t.co/YFaSNi6ZeF",2/28/2020 11:00,
STcom,Chinese oil trader Hontop Energy goes into receivership in Singapore https://t.co/hTDxnlzdtY,2/28/2020 10:37,
STcom,Malay rulers meet in hopes of resolving Malaysia's political turmoil https://t.co/EP9IsRAaHF,2/28/2020 10:37,
STcom,Global stock losses hit US$6 trillion as coronavirus spreads https://t.co/n70YqUCDL6,2/28/2020 10:37,
STcom,"Australian, New Zealand dollars suffer the world's woes on coronavirus spread https://t.co/oriRej8a57",2/28/2020 10:08,
STcom,Chinese regulators remove game Plague Inc from China app stores: Developer https://t.co/qgz7iI2pkk,2/28/2020 10:08,
STcom,South Korea outpaces China with 505 new virus cases https://t.co/3Fg09NWoVc,2/28/2020 10:00,
STcom,"South Korea reports 256 new coronavirus cases, total tally now 2,022 https://t.co/YsYjd3TCEQ",2/28/2020 9:38,
STcom,UN prepared to make humanitarian exemptions for North Korea on coronavirus https://t.co/pLxqBM1vh5,2/28/2020 9:38,
STcom,RT @STopinion: Markets come down with a nasty virus https://t.co/rflnQdFSVy https://t.co/3EUj8pRqCc,2/28/2020 9:30,
STcom,"US spy agencies monitor coronavirus spread, concerned about India: Sources https://t.co/LrqadeaoGs",2/28/2020 9:10,
STcom,"Golf: Coronavirus spread has stars Brittany Lincicome, Stacy Lewis fearing for LPGA season https://t.co/MT5ajvLdVs",2/28/2020 9:10,
STcom,Hong Kong property tycoon Peter Woo to take Wheelock private https://t.co/HnPsecErRl,2/28/2020 9:10,
STcom,"Olam Q4 profit more than quadruples on higher earnings, exceptional gains https://t.co/CitscJyljF",2/28/2020 9:10,
STcom,"Football: It hurts a lot, says Mikel Arteta as Arsenal suffer last minute Europa League loss by Olympiakos https://t.co/UdaFqb5B8q",2/28/2020 9:10,
STcom,"Coronavirus outbreak will be under control by late April, says China expert https://t.co/D1U497FZp4",2/28/2020 9:00,
STcom,Awaiting Dr Mahathir's directive: Bersatu Johor rep Mazlan non-committal on new state government https://t.co/DZjk3awKja,2/28/2020 8:43,
STcom,Asia shares join US rout as global markets head for worst week since 2008 financial crisis https://t.co/JKWLoOGXAT,2/28/2020 8:43,
STcom,"China reports 327 new coronavirus cases, 44 deaths https://t.co/5Xod3r3fwI",2/28/2020 8:43,
STcom,"RT @STopinion: United States of India? Not quite
https://t.co/q83zjvOLYm https://t.co/Q8GNTYJOhC",2/28/2020 8:34,
STcom,A Delhi neighbourhood divided by a highway and now hatred https://t.co/DPDujPPrjc,2/28/2020 8:15,
STcom,Facebook to publicly track political sponsored content after Michael Bloomberg's paid memes https://t.co/YXJrJfxGiK,2/28/2020 8:15,
STcom,Chaos in the Caribbean as ports turn away cruises on coronavirus fears https://t.co/o990cweRLc,2/28/2020 8:15,
STcom,"Snap election in Malaysia? What could happen come Monday
https://t.co/1ZsCkkKmNt",2/28/2020 8:00,
STcom,Chinese scientist sentenced to prison in US for technology theft https://t.co/jolP9GE5AI,2/28/2020 7:46,
STcom,US mulls using sweeping powers to ramp up production of coronavirus protective gear https://t.co/m7eEnjzuas,2/28/2020 7:46,
STcom,Fed seen cutting rates amid coronavirus threat https://t.co/J9geUN8j90,2/28/2020 7:46,
STcom,Whistle-blower says US health workers responding to coronavirus lack training and protective gear https://t.co/9Zpp6YYl7J,2/28/2020 7:46,
STcom,Pakatan council says Dr Mahathir's call for special Parliament session inappropriate https://t.co/f9TQAWNrfr,2/28/2020 7:46,
STcom,US CDC chief says aggressively evaluating whether coronavirus survives on surfaces https://t.co/Ph1UWmCxfg,2/28/2020 7:46,
STcom,Amazon bars 1 million products for false coronavirus claims https://t.co/4pSgMsDqiU,2/28/2020 7:16,
STcom,Weather: Generally fair and occasionally windy.,2/28/2020 7:00,
STcom,Saudi Arabia suspends issuing electronic tourist visas for several countries: SPA report https://t.co/VLbfaWoO2x,2/28/2020 6:48,
STcom,Football: Inter Milan advance in Europa League behind 'surreal' closed doors due to coronavirus https://t.co/as9MduTk93,2/28/2020 6:48,
STcom,"While You Were Sleeping: 5 stories you might have missed, Feb 28 https://t.co/jz17y5HFK3",2/28/2020 6:20,
STcom,Air strike in Syria's Idlib kills 22 Turkish soldiers https://t.co/t9CaG3XZIm,2/28/2020 6:20,
STcom,Cycling: Dynamite Danes smash world record again to win team pursuit https://t.co/KdepE7ejdi,2/28/2020 5:51,
STcom,"Football: Roma reach Europa League last 16, Porto and Sporting out, Wolves march on https://t.co/yHVUH0Paac",2/28/2020 5:51,
STcom,"Coronavirus: First Dutch infection confirmed, say health authorities https://t.co/Pk23cT9wMG",2/28/2020 5:18,
STcom,"Mike Pence says coronavirus poses low-level threat in US, working with Congress on spending Bill https://t.co/plwJ3xss5p",2/28/2020 5:18,
STcom,Coronavirus: First Northern Ireland case brings UK total to 16 https://t.co/4l34yIjQWR,2/28/2020 4:49,
STcom,Football: United striker Martial suffers another muscle injury https://t.co/xVfhj9W2hh,2/28/2020 4:49,
STcom,"Coronavirus: Kuwait has 43 confirmed cases, says health ministry https://t.co/5xn2wiK1mO",2/28/2020 4:19,
STcom,Coronavirus: German states report total of 19 new cases https://t.co/hK9woGzkdN,2/28/2020 4:19,
STcom,"Coronavirus: Number of cases double in France, tally at 38 https://t.co/N3TdOLvTiz",2/28/2020 3:53,
STcom,"Coronavirus: US state of California monitoring 8,400 people for bug, awaiting test kits https://t.co/7AxOZ4APxJ",2/28/2020 3:53,
STcom,Formula One: Vettel fastest as Hamilton hits trouble in testing https://t.co/WP4fwcbrFT,2/28/2020 3:27,
STcom,Milwaukee looks for motive in brewery shooting rampage https://t.co/DbRRi8h8Rz,2/28/2020 2:56,
STcom,"Coronavirus: Italy plays down risk as death toll rises, cases jump https://t.co/BPMQkCAjZX",2/28/2020 2:56,
STcom,Tennis: Marathon man Tsitsipas sets up Dubai semi clash with Evans https://t.co/YMIZPNxydO,2/28/2020 2:25,
STcom,Canada to stop providing security for Harry and Meghan https://t.co/4QQVveEQtR,2/28/2020 2:25,
STcom,Football: Chinese team from coronavirus epicentre invited to Clasico showdown in Madrid https://t.co/ROhBdWftnb,2/28/2020 2:25,
STcom,Actress Lori Loughlin among parents to face October trial over US college admissions scam https://t.co/Z82jauW1zq,2/28/2020 1:53,
STcom,"IMF likely to downgrade global growth due to coronavirus, says spokesman https://t.co/vd5ZQEOQLN",2/28/2020 1:53,
STcom,Boxing: Tyson Fury's promoter urges Deontay Wilder to ditch rematch rights https://t.co/F5mzjbf8Pg,2/28/2020 1:25,
STcom,Over 100 guests allowed to leave Tenerife hotel on coronavirus lockdown https://t.co/XIAfuRsvMp,2/28/2020 12:53,
STcom,Director Roman Polanski snubs French Oscars fearing 'lynching' https://t.co/xBv9ULhXel,2/28/2020 12:53,
STcom,"'Fatal mistake' for countries to assume they won't get coronavirus, says WHO chief https://t.co/u5BefyQWo9",2/28/2020 12:24,
STcom,"Opera star Placido Domingo rows back on apology, says it gave 'false impression' https://t.co/Qq8jRJZAbG",2/28/2020 12:24,
STcom,Football: Liverpool announce $75.6 million pre-tax profit for last season https://t.co/SQJ1BjNRkd,2/28/2020 12:24,
STcom,"Huawei to manufacture 5G equipment in France, says chairman Liang Hua https://t.co/MVtixuN6Co",2/27/2020 11:50,
STcom,'Are you real?' Russia's Vladimir Putin quashes rumours he uses a body double https://t.co/ufsr6MRvGu,2/27/2020 11:50,
STcom,"Weekend of deal-making ahead, as Malaysia's MPs jostle for power https://t.co/EpoFlGe6w2",2/27/2020 11:50,
STcom,Genetic study shows red panda is two separate species https://t.co/2pbNE4gpwP,2/27/2020 11:50,
STcom,Coronavirus patient in California was not tested for days https://t.co/iinre9E93m,2/27/2020 11:50,
STcom,"US stocks open sharply lower on virus fears, Dow down 2.2% https://t.co/QqVoDgzgNF",2/27/2020 11:19,
STcom,"With no coronavirus vaccine in sight, experts push other shots https://t.co/yrGvTZtfK9",2/27/2020 11:19,
STcom,Swimming: Sun Yang to learn CAS fate over doping on Friday https://t.co/HkYE4RYdSF,2/27/2020 11:19,
STcom,"Tension simmers in riot-hit Delhi, government announces compensation for riot victims https://t.co/kczj6aFJC5",2/27/2020 11:19,
STcom,Viral plan to send China's ducks to tackle Pakistan's locust swarm just doesn't fly https://t.co/welT3kJN7T,2/27/2020 11:19,
STcom,Trump has a problem as the coronavirus threatens the US: His credibility https://t.co/XMYj4y51is,2/27/2020 10:52,
STcom,Football: AFC to hold emergency summit as coronavirus plays havoc https://t.co/q2sB1ZPs3L,2/27/2020 10:52,
STcom,Coronavirus: Malaysia confirms first case with travel history to Japan https://t.co/jOdoc9pXO9,2/27/2020 10:52,
STcom,"More than 560 express interest in improving youth mental well-being, new network formed to coordinate efforts https://t.co/a2qFHyxVqU",2/27/2020 10:52,
STcom,Tennis: Rafael Nadal cruises into quarter-finals in Acapulco but second seed Alexander Zverev out https://t.co/k2DUkzI2A4,2/27/2020 10:52,
STcom,Taiwan passes $2.77 billion relief budget for industries and individuals hit by coronavirus https://t.co/yseh6ZUNxN,2/27/2020 10:52,
STcom,Coronavirus: Spain probes first suspected cases of local transmissions https://t.co/CNuoWMUQfV,2/27/2020 10:20,
STcom,Thai students rise up in wave of 'flash mob' anti-government protests https://t.co/y4dQ5B2l6A,2/27/2020 9:50,
STcom,Golf: Italian duo clear health checks and reinstated in Oman Open after coronavirus scare https://t.co/WzzeXYY9Fa,2/27/2020 9:50,
STcom,THE BIG STORY | Coronavirus: 12-year-old RI student and his family member among 3 new cases; 4 patients discharged https://t.co/evPSbs6PTp,2/27/2020 9:31,
STcom,Coronavirus: Two thirds of households have collected their free masks https://t.co/XHAPslxIMq,2/27/2020 9:22,
STcom,"Coronavirus: 12-year-old RI student and his family member among 3 new confirmed cases in S'pore; 4 others discharged
https://t.co/WPYUlvy0gn",2/27/2020 9:21,
STcom,Coronavirus: SGX allows more listed companies to delay AGMs by up to 2 months https://t.co/KJjo4jejxJ,2/27/2020 8:53,
STcom,"Parliament: More cars qualify for emission rebate, says Masagos https://t.co/zffJscllzd",2/27/2020 8:53,
STcom,"Cruise ship blocked by Jamaica, Cayman over coronavirus fears docks in Mexico https://t.co/sw1ZorFgWw",2/27/2020 8:53,
STcom,Credit programme makes solar panels more accessible for property owners https://t.co/f2NdUZzXRN,2/27/2020 8:30,
STcom,More Australian universities offer cash to Chinese students stranded due to travel ban https://t.co/xUGSLjHP7I,2/27/2020 8:30,
STcom,On the coronavirus frontline with Italy's first sick mayor https://t.co/NlCfE5qWe6,2/27/2020 8:30,
STcom,Greece cancels carnival festivities as two new coronavirus cases found https://t.co/V7O9dQKceQ,2/27/2020 8:30,
STcom,SPH Reit offers tenants tailored help to weather coronavirus outbreak https://t.co/cE2O1VDMph,2/27/2020 8:30,
STcom,Coronavirus: Fights break out in streets of Japanese city amid face mask shortage https://t.co/TnvU5kRsvj,2/27/2020 8:30,
STcom,British PM Johnson gives EU four months to make a Brexit deal - or he walks https://t.co/PVFycJJkbB,2/27/2020 8:02,
STcom,"Coronavirus: Iran's death toll reaches 26, says health ministry https://t.co/vj7seBJp3b",2/27/2020 7:28,
STcom,Hong Kong actors just can't get enough of K-drama Crash Landing On You https://t.co/SoKGfPYyDy,2/27/2020 7:28,
STcom,"Coronavirus cases in Singapore can rise anytime, premature to say worst is over, says MOH's chief health scientist https://t.co/e8fvTEF03x",2/27/2020 7:28,
STcom,"Hong Kong finance chief Paul Chan criticised for unfair handouts, police funding https://t.co/FL2G7FZhSl",2/27/2020 7:28,
STcom,Macron says France facing coronavirus 'epidemic' https://t.co/GGzasz7YVZ,2/27/2020 7:28,
STcom,"Music picks: Justin Bieber's album Changes, Garden Beats 2020, DJ Shortkut and Sander Van Doorn https://t.co/5savVb87D7",2/27/2020 7:04,
STcom,Nanny accused of poisoning 2 babies had sought treatment from a psychiatrist: Friend https://t.co/wXQLrBTSzs,2/27/2020 7:04,
STcom,School sports: RGS swimmer Sarah Bernard awarded Joseph Schooling Sports Grant https://t.co/mTNbIu5Ch0,2/27/2020 7:04,
STcom,"Coronavirus: South Korean celebrities donate money, masks https://t.co/ytMIyXqC6H",2/27/2020 7:04,
STcom,Judge rejects UK government's Heathrow Airport expansion plan https://t.co/ftatweFzz8,2/27/2020 7:04,
STcom,President Moon Jae-in's response to virus disappointing: Korea Herald https://t.co/gwwuYG8J6g,2/27/2020 7:04,
STcom,"Despite gender equality progress, defence services need mind-set change: Statesman columnist https://t.co/dGLWxjHtLQ",2/27/2020 6:36,
STcom,Evening Update: Today's headlines from The Straits Times on Feb 27 https://t.co/jB938t0fBK,2/27/2020 6:36,
STcom,How to dress for success while working from home? Here's some do's and don'ts https://t.co/nQcGYbPXnv,2/27/2020 6:36,
STcom,Badminton: Olympic qualifying tournaments in Germany and Poland hit by virus but All England to go on https://t.co/6gwcz1HA6Q,2/27/2020 6:36,
STcom,"Coronavirus: Japan to close all public schools for a month, starting March 2 https://t.co/U3bv6fHQOf",2/27/2020 6:36,
STcom,Life Picks Podcast: Garden Beats on despite coronavirus threat https://t.co/fdvhnWXFu8,2/27/2020 6:36,
STcom,US-China tensions colour race to head UN patent agency https://t.co/441fARQd4b,2/27/2020 6:36,
STcom,"Mahathir confirms no candidate has majority as PM, Parliament to decide at next sitting https://t.co/ig19HEnkSy",2/27/2020 6:07,
STcom,"Coronavirus: Switzerland confirms three new cases, bringing total to four https://t.co/myCW5f6Cha",2/27/2020 6:07,
STcom,"NBA: Cavaliers sink 76ers as Embiid hurts shoulder to compound fine, Wolves end 5-game skid by toppling Heat https://t.co/M0aVhEAFi0",2/27/2020 6:07,
STcom,Muis working with MFA and Saudi Embassy to determine impact of foreigner entry suspension https://t.co/A2Q4bvQUKs,2/27/2020 6:07,
STcom,"Coronavirus: Hotels closing floors, shortening service hours, sending staff on leave to cope with lull https://t.co/rWrdMENQ5n",2/27/2020 6:07,
STcom,Malaysia's interim PM Mahathir unveils $6.6b economic stimulus package https://t.co/WsxpYE5GvE,2/27/2020 6:07,
STcom,Two more coronavirus cases in UK bring total to 15 https://t.co/SWkhlF9JHZ,2/27/2020 5:44,
STcom,Church standing by staff identified as primary case of coronavirus cluster https://t.co/WXJ7hgDwaW,2/27/2020 5:44,
STcom,Estonia reports first coronavirus case https://t.co/BII9w5EpM8,2/27/2020 5:44,
STcom,THE BIG STORY | Coronavirus: Combatting complacency in Singapore | NMP calls for national code to address sexual violence on campus | NEL breaks down for six hours | Will Mahathir be appointed PM again? https://t.co/dUMyq4XuXg,2/27/2020 5:31,
STcom,US presidential candidate Michael Bloomberg dodges calling China's Xi Jinping a dictator https://t.co/MFQqBth1uM,2/27/2020 5:18,
STcom,MMA: S'pore's Tiffany Teo fighting for a shot at One Championship world title https://t.co/NF4vQbjomn,2/27/2020 5:18,
STcom,Jakarta disaster agency head resigns amid recent floods https://t.co/NZYV59gsJA,2/27/2020 5:18,
STcom,"Urgent need to improve affordability, accessibility and quality of mental healthcare here: NMP Anthea Ong https://t.co/jmJqRlzYfB",2/27/2020 4:51,
STcom,"Coronavirus or not, religion dominates in Iran https://t.co/IJJ4Nu0SRC",2/27/2020 4:51,
STcom,"2 male students insulted women's modesty in different universities, third offender tried to commit offence in poly https://t.co/F4RAhgTLY9",2/27/2020 4:51,
STcom,Discharged coronavirus patients here no longer have viable virus and will not spread disease: NCID https://t.co/gbAa0UpDN0,2/27/2020 4:51,
